"Deal ID"|"Legal Entity"|"Model Portfolio"|"SCD ID"|"Investment Taxonomy"|"Investment Structure 1"|"Investment Structure 2"|"Investment Structure 3"|"Investment Structure 4"|"Investment Structure 5"|"Investment Structure 6"|"Family"|"Reporting Name"|"Deal Name"|"Deal Currency"|"Deal Commitment"|"Primary Investment Category"|"Developed or Emerging Markets?"|"Financial Statement Classification"|"Active or Liquidated"|"Liquidation Date"|"Risk Rating"|"CPP Closing Date"|"Board Seat Count"|"Follow-On"|"Primary F&O"|"Secondary F&O"|"Industry Focus"|"Geographic Focus"|"Vintage Year"|"Investing Entity"|"Primary PI"|"Stock Distribution"|"Equity ownership %"|"CPPIB CC rating"|"Adjusted Beta"|"PCI Strategy"
"3605"|"CPPIB"|"MIN1000056"|"IN1000056"|"Balanced Consortium"|"Real Assets"|"Infrastructure"|"Dev Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Skyway Concession Company"|"Skyway Concession Company LLC"|"USD"|"558573482.52"|"Roads"|"Developed"|"Infrastructure - Private"|"True"|""|"Green"|"20160224"|"2"|""|"Ip, Chester"|"Shahi, Ravi"|"Industrials"|"US"|"2016"|"CPPIB"|"Alley, Andrew A"|""|"0.3333"|""|"0.44"|""
"3617"|"CPPIB"|"MIN1000054"|"AIO AU"|"Co-Sponsorship"|"Real Assets"|"Infrastructure"|"Dev Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Pacific National"|"Asciano Ltd (Public)"|"AUD"|"0"|"Ports/Airport"|"Developed"|"Non Canadian Public Equity"|"True"|""|"Green"|"20151102"|"4"|""|"Ip, Chester"|"Shahi, Ravi"|"Industrials"|"Asia (ex-JPY)"|"2015"|"USREII"|"Hogg, Bruce"|""|"0.33"|""|"1.0"|""
"3701"|"CPPIB"|"MIN1000059"|"IN1000059"|"N/A"|"Real Assets"|"Infrastructure"|"Dev Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Intoll Operations Pvt Ltd (Loan)"|"Intoll Operations Pty. Ltd. Loan"|"AUD"|"4000000"|"Roads"|"Developed"|"Infrastructure - Private"|"True"|""|""|"20160831"|"0"|""|"Jean, Hung"|"Shahi, Ravi"|"Industrials"|"Asia (ex-JPY)"|"2016"|"CPPIB"|"Alley, Andrew A"|""|"0"|""|""|""
"2589"|"CPPIB"|"M40499M964"|"IN1000014"|"Balanced Consortium"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Transelec"|"Transelec S.A."|"USD"|"0"|"Regulated Transmission/Distribution"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20060630"|"1"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"Emerging Latin America"|"2006"|"PHI"|"Middleton, Etienne"|""|"0.2773"|""|"0.38"|""
"3145"|"CPPIB"|"MIN1000030"|"IN1000030"|"Joint Venture"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|"Grupo Costanera"|"Grupo Costanera"|"Project Ceviche (Transition)"|"CLP"|"0"|"Roads"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20120802"|"3"|""|"Ip, Chester"|"Shahi, Ravi"|"Industrials"|"Emerging Latin America"|"2012"|"CPPIB"|"Middleton, Etienne"|""|"0.4999"|""|"0.56"|""
"3153"|"CPPIB"|"MIN1000035"|"IN1000035"|"Balanced Consortium"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Transelec"|"Transelec S.A. - PHI(2)"|"USD"|"369796578.64"|"Regulated Transmission/Distribution"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20060630"|"1"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"Emerging Latin America"|"2012"|"PHI (2)"|"Middleton, Etienne"|""|"0.2773"|""|"0.38"|""
"3155"|"CPPIB"|"MIN1000031"|"IN1000031"|"Joint Venture"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|"Grupo Costanera"|"Grupo Costanera"|"Grupo Costanera (SPA)"|"CLP"|"0"|"Roads"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20120927"|"3"|""|"Ip, Chester"|"Shahi, Ravi"|"Industrials"|"Emerging Latin America"|"2012"|"CPPIB Chile SpA"|"Middleton, Etienne"|""|"0.4999"|""|"0.56"|""
"3156"|"CPPIB"|"MIN1000034"|"IN1000034"|"Joint Venture"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|"Grupo Costanera"|"Grupo Costanera"|"Grupo Costanera (Limitada)"|"CLP"|"0"|"Roads"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20120927"|"3"|""|"Ip, Chester"|"Shahi, Ravi"|"Industrials"|"Emerging Latin America"|"2012"|"Inversiones CPPIB Chile Limitada"|"Middleton, Etienne"|""|"0.4999"|""|"0.56"|""
"3157"|"CPPIB"|"MIN1000036"|"IN1000036"|"Joint Venture"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|"Grupo Costanera"|"Grupo Costanera"|"Grupo Costanera (PDHI Transition)"|"CLP"|"0"|"Roads"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20120927"|"3"|""|"Ip, Chester"|"Shahi, Ravi"|"Industrials"|"Emerging Latin America"|"2012"|"PDHI"|"Middleton, Etienne"|""|"0.4999"|""|"0.56"|""
"3239"|"CPPIB"|"MIN1000037"|"IN1000037"|"Balanced Consortium"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Transelec"|"Transelec SA (PDHI - B2B Loan)"|"USD"|"0"|"Regulated Transmission/Distribution"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20130930"|"1"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"Emerging Latin America"|"2013"|"PDHI"|"Middleton, Etienne"|""|"0.2773"|""|"0.38"|""
"3251"|"CPPIB"|"MIN1000039"|"IN1000039"|"Co-Sponsorship"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Transportadora de Gas del Peru S.A."|"Transportadora de Gas del Perú S.A. (PDHI)"|"USD"|"0"|"Regulated Transmission/Distribution"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20131125"|"3"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Emerging Latin America"|"2013"|"PDHI"|"Hind, Christopher"|""|"0.4987"|""|"0.33"|""
"3284"|"CPPIB"|"MIN1000040"|"IN1000040"|"Co-Sponsorship"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Transportadora de Gas del Peru S.A."|"Transportadora de Gas del Perú S.A. (Carmen Corp)"|"USD"|"506760129.63"|"Regulated Transmission/Distribution"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20131125"|"3"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Emerging Latin America"|"2013"|"Carmen Corporation"|"Hind, Christopher"|""|"0.4987"|""|"0.33"|""
"3290"|"CPPIB"|"MIN1000042"|"IN1000042"|"Co-Sponsorship"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Transportadora de Gas del Peru S.A."|"Transportadora de Gas del Perú S.A. (IPC)"|"USD"|"0"|"Regulated Transmission/Distribution"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20131125"|"3"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Emerging Latin America"|"2013"|"Carmen Corporation"|"Hind, Christopher"|""|"0.4987"|""|"0.33"|""
"3343"|"CPPIB"|"MIN1000044"|"IN1000044"|"Joint Venture"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Larsen and Toubro IDPL"|"L&T Infrastructure Development Projects Limited"|"INR"|"20000001000"|"Roads"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20141216"|"1"|""|"Ip, Chester"|"Shahi, Ravi"|"Industrials"|"Emerging Asia Pacific"|"2014"|"CPPIB Singaporean Holdings 1 Pte. Ltd."|"King, Neil"|""|"0.475"|""|"0.35"|""
"3408"|"CPPIB"|"MIN1000048"|"IN1000048"|"Joint Venture"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Larsen and Toubro IDPL"|"L&T IDPL (Expenses)"|"INR"|"0"|"Roads"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20141216"|"1"|""|"Ip, Chester"|"Shahi, Ravi"|"Industrials"|"Emerging Asia Pacific"|"2014"|"CPPIB Singaporean Holdings 1 Pte. Ltd."|"King, Neil"|""|"0.475"|""|"0.35"|""
"3455"|"CPPIB"|"MIN1000049"|"IN1000049"|"Co-Sponsorship"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Transportadora de Gas del Peru S.A."|"Transportadora de Gas del Perú S.A. (Tecgas Camisea Inc.)"|"USD"|"552544346.17"|"Regulated Transmission/Distribution"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20131125"|"3"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Emerging Latin America"|"2013"|"Tecgas Camisea Inc."|"Hind, Christopher"|""|"0.4987"|""|"0.33"|""
"3544"|"CPPIB"|"MIN1000055"|"IN1000055"|"Co-Sponsorship"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Transportadora de Gas del Peru S.A."|"Transportadora de Gas del Perú S.A. (Habanera LP)"|"USD"|"162581375"|"Regulated Transmission/Distribution"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20131125"|"3"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Emerging Latin America"|"2013"|"LA Habanera L.P."|"Hind, Christopher"|""|"0.4987"|""|"0.33"|""
"3642"|"CPPIB"|"MIN1000034"|"IN1000058"|"Joint Venture"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|"Grupo Costanera"|"Grupo Costanera"|"Grupo Costanera (Limitada 2)"|"CLP"|"560000000000"|"Roads"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20120927"|"3"|""|"Ip, Chester"|"Shahi, Ravi"|"Industrials"|"Emerging Latin America"|"2012"|"Inversiones CPPIB Chile Limitada"|"Middleton, Etienne"|""|"0.4999"|""|"0.56"|""
"3724"|"CPPIB"|"MIN1000061"|"IN1000061"|"Balanced Consortium"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Arco Norte"|"Arco Norte"|"MXN"|"11405412562.14"|"Roads"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20161221"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Industrials"|"Emerging - Mexico"|"2016"|"CPPIB Norte Holdings Mexico SAPI de CV"|"Szlejf, Ricardo"|""|"0.29"|""|""|""
"3743"|"CPPIB"|"MIN1000062"|"IN1000062"|"Co-Sponsorship"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Transportadora de Gas del Peru S.A."|"Transportadora de Gas del Peru S.A. (Pisco IV)"|"USD"|"164429189"|"Regulated Transmission/Distribution"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20161214"|"3"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Emerging Latin America"|"2016"|"Pisco Four Holdings Inc."|"Hind, Christopher"|""|"0.4987"|""|""|""
"3792"|"CPPIB"|"MIN1000063"|"IN1000063"|"Balanced Consortium"|"Real Assets"|"Infrastructure"|"Emerging Mkts - Infrastructure"|"N/A"|"N/A"|"N/A"|""|"Arco Norte"|"Arco Norte (CPPIB) - Expenses"|"MXN"|"0"|"Roads"|"Emerging Markets"|"Infrastructure - Private"|"True"|""|"Green"|"20170301"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Industrials"|"Emerging - Mexico"|"2017"|"CPPIB"|"Szlejf, Ricardo"|""|"0"|""|""|""
"3526"|"CPPIB"|"MPR1000125"|"PR1000125"|"N/A"|"Private Investments"|"Natural Resources"|"Corporate Expenses - NR"|"N/A"|"N/A"|"N/A"|"N/A"|"Corporate Expenses - Natural Resources"|"Corporate Expenses - Natural Resources (CPPIB)"|"CAD"|"0"|"Industrials"|"Developed"|"Non Canadian Private Equity"|"True"|""|"N/A"|"20151026"|"0"|""|"Ip, Chester"|"Shahi, Ravi"|""|"US"|"N/A"|"CPPIB"|""|""|"0"|""|""|""
"3528"|"CPPIB"|"MPR1000127"|"PR1000127"|"N/A"|"Private Investments"|"Natural Resources"|"Corporate Expenses - NR"|"N/A"|"N/A"|"N/A"|"N/A"|"Corporate Expenses - Natural Resources"|"Corporate Expenses - Natural Resources (VCC)"|"CAD"|"0"|"Industrials"|"Developed"|"Non Canadian Private Equity"|"True"|""|"N/A"|"20151026"|"0"|""|"Ip, Chester"|"Shahi, Ravi"|""|"US"|"N/A"|"CPPIB Canada Inc."|""|""|"0"|""|""|""
"2639"|"CPPIB"|"M882419914"|"PR1000021"|"Legacy"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"KKR North America"|"Energy Future Holdings"|"Energy Future Holdings-KKR"|"USD"|"150000000"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Red"|"20071005"|"0"|""|"Ip, Chester"|"Shahi, Ravi"|"Utilities"|"US"|"2007"|"USREII"|"Dey, Avik"|""|"0.04"|""|""|""
"2640"|"CPPIB"|"M91199C939"|"PR1000022"|"Legacy"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"Texas Pacific Group (TPG)"|"Energy Future Holdings"|"Energy Future Holdings-TPG"|"USD"|"150000000"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Red"|"20071005"|"0"|""|"Ip, Chester"|"Shahi, Ravi"|"Utilities"|"US"|"2007"|"USREII"|"Dey, Avik"|""|"0.04"|""|""|""
"2672"|"CPPIB"|"M65999R940"|"PR1000029"|"Legacy"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"CCMP Capital Advisors, LLC"|"Noble Environmental Power"|"Noble Environmental Power"|"USD"|"200000000"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Red"|"20080307"|"0"|""|"Ip, Chester"|"Shahi, Ravi"|"Utilities"|"US"|"2008"|"USREII"|"Dey, Avik"|""|"0.12"|""|""|""
"2857"|"CPPIB"|"MPR1000053"|"PR1000053"|"Legacy"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|"Laricina Energy"|"Laricina Energy Ltd."|"Laricina Energy"|"CAD"|"349999982.5"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Red"|"20100705"|"1"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Canada"|"2010"|"USREII"|"Dey, Avik"|""|"0.0176"|""|""|""
"2932"|"CPPIB"|"MPR1000060"|"PR1000060"|"Balanced Consortium"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|"KERN"|"Black Swan Energy"|"Black Swan Energy"|"CAD"|"243288976"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Green"|"20110318"|"2"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"Canada"|"2011"|"USRE V"|"Mellema, Rob"|""|"0.2869"|""|""|""
"2971"|"CPPIB"|"MPR1000064"|"PR1000064"|"Joint Venture"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"Quantum Energy Partners"|"Quantum Utility Generation"|"QUG"|"USD"|"110218675.17"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20110928"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"US"|"2011"|"PHI"|"Hind, Christopher"|""|"0.2827"|""|""|""
"3011"|"CPPIB"|"MPR1000065"|"PR1000065"|"Joint Venture"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"Quantum Energy Partners"|"Quantum Utility Generation"|"QUG-Monticello-VPI"|"USD"|"14236531.98"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20110928"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"US"|"2011"|"CPPIB VPI"|"Hind, Christopher"|""|"0.2827"|""|""|""
"3026"|"CPPIB"|"MPR1000070"|"PR1000070"|"Largest/Majority Stake"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|"Teine Energy"|"Teine Energy (PING)"|"Teine Energy"|"CAD"|"203572179.01"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Green"|"20111123"|"4"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"Canada"|"2011"|"PHI"|"Chambers, David C"|""|"0.953"|""|""|""
"3055"|"CPPIB"|"MPR1000071"|"PR1000071"|"Joint Venture"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"Quantum Energy Partners"|"Quantum Utility Generation"|"QUG-Choctaw"|"USD"|"41034075.93"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20120125"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"US"|"2012"|"CHOCTAW"|"Hind, Christopher"|""|"0.2827"|""|""|""
"3112"|"CPPIB"|"MPR1000077"|"PR1000077"|"Balanced Consortium"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|"KERN"|"Seven Generations Energy Ltd."|"Seven Generations Energy"|"CAD"|"66000000"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Green"|"20120517"|"1"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Canada"|"2012"|"USRE IV"|"Dey, Avik"|""|"0.154"|""|""|""
"3179"|"CPPIB"|"MPR1000092"|"PR1000092"|"Largest/Majority Stake"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|"Teine Energy"|"Teine Energy (PING)"|"Teine-Follow-on"|"CAD"|"666594368.35"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Green"|"20121213"|"4"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"Canada"|"2012"|"PHI"|"Chambers, David C"|""|"0.953"|""|""|""
"3218"|"CPPIB"|"MPR1000100"|"PR1000100"|"Joint Venture"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"Quantum Energy Partners"|"Quantum Utility Generation"|"QUG-CPP Investment Board Auburndale"|"USD"|"14068022.51"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20130412"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"US"|"2013"|"CPP Investment Board Auburndale Inc."|"Hind, Christopher"|""|"0.2827"|""|""|""
"3219"|"CPPIB"|"MPR1000101"|"PR1000101"|"Joint Venture"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"Quantum Energy Partners"|"Quantum Utility Generation"|"QUG-CPP Investment Board Lake"|"USD"|"7409599.88"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20130412"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"US"|"2013"|"CPP Investment Board Lake Inc."|"Hind, Christopher"|""|"0.2827"|""|""|""
"3220"|"CPPIB"|"MPR1000102"|"PR1000102"|"Joint Venture"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"Quantum Energy Partners"|"Quantum Utility Generation"|"QUG-CPP Investment Board Pasco"|"USD"|"4382935.35"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20130412"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"US"|"2013"|"CPP Investment Board Pasco Inc."|"Hind, Christopher"|""|"0.2827"|""|""|""
"3294"|"CPPIB"|"MPR1000108"|"PR1000108"|"Largest/Majority Stake"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|"Teine Energy"|"Teine Energy (PING)"|"Teine-VS1 Trust"|"CAD"|"184500000"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Green"|"20131212"|"4"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"Canada"|"2012"|"VS 1 Trust (Teine Energy)"|"Chambers, David C"|""|"0.953"|""|""|""
"3324"|"CPPIB"|"MPR1000111"|"PR1000111"|"Joint Venture"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"Quantum Energy Partners"|"Quantum Utility Generation"|"QUG-CPP Investment Board Sweeny Holdings"|"USD"|"6650159.18"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20140626"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"US"|"2014"|"CPP Investment Board Sweeny Holdings Inc."|"Hind, Christopher"|""|"0.2827"|""|""|""
"3372"|"CPPIB"|"MPR1000115"|"PR1000115"|"Joint Venture"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"Other - USA"|"N/A"|"Quantum Energy Partners"|"Quantum Utility Generation"|"QUG-CPP Investment Board Texas"|"USD"|"2000000"|"Utilities"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20150101"|"2"|""|"Jean, Hung"|"Shahi, Ravi"|"Utilities"|"US"|"2014"|"CPP Investment Board Texas Inc."|"Hind, Christopher"|""|"0.2827"|""|""|""
"3373"|"CPPIB"|"MPR1000077"|"VII CN"|"Balanced Consortium"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|"KERN"|"Seven Generations Energy Ltd."|"Seven Generations Energy Ltd. (Public)"|"CAD"|"134002000"|"Energy"|"Developed"|"Canadian Public Equity"|"True"|""|"Green"|"20120517"|"1"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Canada"|"2012"|"USRE IV"|"Dey, Avik"|""|"0.154"|""|""|""
"3468"|"CPPIB"|"MPR1000122"|"PR1000122"|"Balanced Consortium"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|"KERN"|"Seven Generations Energy Ltd."|"Seven Generations-EII Monitoring Fees"|"CAD"|"0"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Green"|"20150701"|"1"|""|"Jean, Hung"|"Shahi, Ravi"|"Energy"|"Canada"|"2015"|"CPPIB Equity Investments Inc."|"Mahboob, Saniya"|""|"0.154"|""|""|""
"3509"|"CPPIB"|"MPR1000129"|"PR1000129"|"Platform"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"Midstream - CAN"|"N/A"|""|"Wolf Infrastructure Inc."|"Wolf Infrastructure"|"CAD"|"2492364"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Green"|"20150925"|"3"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"Canada"|"2015"|"CPPIB"|"Mellema, Rob"|""|"0.99"|""|""|""
"3512"|"CPPIB"|"MPR1000135"|"PR1000135"|"Largest/Majority Stake"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"E&P - USA"|"N/A"|""|"Crestone Peak Resources"|"Crestone Peak Resources"|"USD"|"485239078"|"Energy"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20151007"|"2"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"US"|"2015"|"CPPIB Crestone Peak Resources America Inc."|"Dey, Avik"|""|"0.97"|""|""|""
"3557"|"CPPIB"|"MPR1000070"|"PR1000136"|"Largest/Majority Stake"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|"Teine Energy"|"Teine Energy (PING)"|"Teine-Follow-on-Management Liquidity"|"CAD"|"2549282.99"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Green"|"20151216"|"4"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"Canada"|"2015"|"PHI"|"Chambers, David C"|""|"0.953"|""|""|""
"3672"|"CPPIB"|"MPR1000129"|"PR1000133"|"Platform"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"Midstream - CAN"|"N/A"|""|"Wolf Infrastructure Inc."|"Wolf Infrastructure-Access Pipeline System"|"CAD"|"682755305.1"|"Energy"|"Developed"|"Canadian Private Equity"|"True"|""|"Green"|"20160704"|"3"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"Canada"|"2016"|"CPPIB"|"Mellema, Rob"|""|"0.4957"|""|""|""
"3688"|"CPPIB"|"MPR1000135"|"PR1000144"|"Largest/Majority Stake"|"Private Investments"|"Natural Resources"|"Energy"|"USA"|"E&P - USA"|"N/A"|""|"Crestone Peak Resources"|"Crestone Peak Resources-Bridge Loan"|"USD"|"149028959"|"Energy"|"Developed"|"Private Debt"|"True"|""|"Green"|"20160729"|"6"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"US"|"2016"|"CPPIB Crestone Peak Resources America Inc."|"Dey, Avik"|""|"0.97"|""|""|""
"3694"|"CPPIB"|"MPR1000092"|"PR1000145"|"Largest/Majority Stake"|"Private Investments"|"Natural Resources"|"Energy"|"Canada"|"E&P - CAN"|"N/A"|""|"Teine Energy (PING)"|"Teine-Follow-on-Bridge Loan"|"CAD"|"275000000"|"Energy"|"Developed"|"Private Debt"|"True"|""|"Green"|"20160624"|"4"|""|"Ip, Chester"|"Shahi, Ravi"|"Energy"|"Canada"|"2016"|"PHI"|"Chambers, David C"|""|"0.953"|""|""|""
"3484"|"CPPIB"|"MPDI100033"|"PDI100033"|"Platform"|"Private Investments"|"Principal Credit Investments"|"Antares"|"N/A"|"N/A"|"N/A"|""|"Antares"|"Antares"|"USD"|"3961774164.12"|"Leveraged Loans"|"Developed"|"Non Canadian Private Equity"|"True"|""|"Green"|"20150821"|"3"|""|"Li, Joan"|"Li, Joan"|"Financials"|"US"|"2015"|"CPPIB Credit Investments (Canada) Inc."|"Colla, David"|""|"0.832"|"B"|""|"Antares"
"2690"|"CPPIB"|"N/A"|"CPF0CRNCY"|"N/A"|"Private Investments"|"Principal Credit Investments"|"Corporate Expenses - PCI"|"N/A"|"N/A"|"N/A"|"N/A"|"Corporate Expenses - IPC"|"CPF0 Currency G/L"|"CAD"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20170125"|"N/A"|"20080501"|"0"|""|""|""|""|"US"|"N/A"|"PDHI II"|""|""|"0"|""|""|"N/A"
"2696"|"CPPIB"|"N/A"|"CPU2CRNCY"|"N/A"|"Private Investments"|"Principal Credit Investments"|"Corporate Expenses - PCI"|"N/A"|"N/A"|"N/A"|"N/A"|"Corporate Expenses - IPC"|"CPU2 Currency G/L"|"CAD"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20170125"|"N/A"|"20080501"|"0"|""|""|""|""|"US"|"N/A"|"PDHI"|""|""|"0"|""|""|"N/A"
